latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
40.808434,-74.0199,49.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),apparent_temperature (°C),precipitation (mm),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_100m (°),wind_direction_10m (°),wind_gusts_10m (km/h),rain (mm),weather_code (wmo code),cloud_cover (%),cloud_cover_low (%),cloud_cover_high (%),cloud_cover_mid (%),et0_fao_evapotranspiration (mm),vapour_pressure_deficit (kPa),wet_bulb_temperature_2m (°C),is_day (),sunshine_duration (s),albedo (undefined),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),global_tilted_irradiance (W/m²),terrestrial_radiation (W/m²),shortwave_radiation_instant (W/m²),direct_radiation_instant (W/m²),diffuse_radiation_instant (W/m²),direct_normal_irradiance_instant (W/m²),global_tilted_irradiance_instant (W/m²),terrestrial_radiation_instant (W/m²)
1749895200,17.2,80,13.6,16.7,0.00,11.3,18.5,50,48,27.0,0.00,3,100,25,100,97,0.04,0.40,14.8,1,0.00,NaN,5.0,0.0,5.0,0.0,5.0,48.7,12.1,0.0,12.1,0.0,5.5,117.8
1749898800,17.0,81,13.7,16.4,0.10,12.1,19.2,50,47,28.8,0.10,51,100,34,100,100,0.05,0.38,14.7,1,0.00,NaN,38.0,0.0,38.0,0.0,38.0,236.8,57.3,0.0,57.3,0.0,57.3,356.9
1749902400,16.3,84,13.6,15.4,1.40,14.0,23.2,56,52,31.0,1.40,61,100,91,100,100,0.06,0.30,14.4,1,0.00,NaN,44.0,0.0,44.0,0.0,44.0,476.7,54.9,0.0,54.9,0.0,54.9,594.9
1749906000,16.7,74,12.0,15.6,0.10,11.7,18.5,45,44,29.9,0.10,51,100,0,100,100,0.09,0.50,13.6,1,0.00,NaN,73.0,0.0,73.0,0.0,73.0,707.4,84.2,0.0,84.2,0.0,84.2,815.8
1749909600,17.1,73,12.3,16.1,0.00,12.0,18.7,49,46,30.2,0.00,3,100,12,100,100,0.12,0.52,14.0,1,0.00,NaN,142.0,4.0,138.0,5.8,142.0,913.3,156.2,4.4,151.8,6.4,156.2,1004.4
1749913200,18.8,68,12.8,17.5,0.00,14.5,21.7,49,49,36.4,0.00,3,100,70,100,100,0.21,0.69,14.9,1,0.00,NaN,302.0,23.0,279.0,28.2,302.0,1080.3,320.9,24.4,296.4,30.0,320.9,1147.9
1749916800,18.3,71,13.0,17.2,0.10,13.9,21.2,48,48,36.7,0.10,51,100,83,100,100,0.15,0.60,14.8,1,0.00,NaN,181.0,0.0,181.0,0.0,181.0,1197.1,187.0,0.0,187.0,0.0,187.0,1236.5
1749920400,19.2,70,13.5,18.3,0.10,13.5,20.3,48,47,35.6,0.10,51,100,90,100,100,0.21,0.68,15.5,1,0.00,NaN,287.0,7.0,280.0,7.4,287.0,1255.6,289.0,7.0,281.9,7.4,289.0,1264.3
1749924000,19.3,70,13.8,18.8,0.30,12.2,18.3,49,49,34.2,0.30,51,100,100,100,100,0.20,0.67,15.7,1,0.00,NaN,286.0,5.0,281.0,5.3,286.0,1251.9,280.8,4.9,275.9,5.2,280.8,1229.2
1749927600,18.8,73,13.9,18.3,0.60,12.3,18.6,60,58,31.7,0.60,53,100,100,100,100,0.16,0.58,15.6,1,0.00,NaN,202.0,2.0,200.0,2.2,202.0,1186.3,193.1,1.9,191.1,2.1,193.1,1133.8
1749931200,18.5,76,14.1,18.0,0.70,12.7,19.3,62,61,31.0,0.70,53,100,100,100,100,0.15,0.52,15.6,1,0.00,NaN,196.0,3.0,193.0,3.7,196.0,1063.2,181.5,2.8,178.7,3.5,181.5,984.4
1749934800,18.2,77,14.1,17.7,0.30,12.9,19.8,65,65,31.0,0.30,51,100,96,100,100,0.11,0.49,15.4,1,0.00,NaN,130.0,13.0,117.0,19.3,130.0,891.1,115.5,11.5,103.9,17.2,115.5,791.4
1749938400,18.4,75,13.9,17.8,0.10,12.6,19.5,68,68,32.0,0.10,51,100,100,100,37,0.12,0.52,15.4,1,0.00,NaN,154.0,4.0,150.0,7.8,154.0,681.6,128.3,3.3,125.0,6.5,128.3,567.8
1749942000,17.9,77,13.9,17.4,0.20,12.1,19.3,68,67,30.6,0.20,51,100,100,100,12,0.08,0.47,15.2,1,0.00,NaN,73.0,0.0,73.0,0.0,73.0,449.0,53.5,0.0,53.5,0.0,53.5,328.9
1749945600,17.5,79,13.9,17.0,0.10,11.9,18.9,69,68,28.4,0.10,51,100,100,100,38,0.06,0.41,15.0,1,0.00,NaN,40.0,0.0,40.0,0.0,40.0,209.2,17.4,0.0,17.4,0.0,17.2,90.9
1749949200,16.0,83,13.1,15.5,0.10,10.4,16.4,63,60,26.6,0.10,51,100,100,100,100,0.04,0.31,14.0,0,0.00,NaN,2.0,0.0,2.0,0.0,2.0,35.4,0.0,0.0,0.0,0.0,0.0,0.0
1749952800,15.8,83,13.0,15.4,0.00,9.5,15.4,73,71,25.2,0.00,3,100,100,100,100,0.01,0.30,13.9,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1749956400,15.7,83,12.9,15.5,0.00,7.6,12.9,75,71,24.1,0.00,3,100,100,100,23,0.00,0.30,13.8,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1749960000,15.8,82,12.7,15.4,0.00,8.3,14.3,71,68,20.5,0.00,3,100,95,99,94,0.01,0.33,13.7,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1749963600,15.6,83,12.6,15.3,0.00,7.4,12.8,79,77,20.2,0.00,3,100,99,100,100,0.00,0.31,13.6,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1749967200,15.4,84,12.8,15.4,0.00,6.0,11.6,78,73,17.3,0.00,3,100,100,72,100,0.00,0.27,13.6,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1749970800,15.4,83,12.6,15.3,0.00,5.7,10.2,62,58,14.4,0.00,3,100,100,17,94,0.00,0.29,13.5,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1749974400,15.3,83,12.5,15.2,0.00,5.9,10.6,62,59,14.4,0.00,3,100,100,7,100,0.00,0.29,13.4,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1749978000,15.2,84,12.5,15.0,0.00,6.9,11.6,60,57,16.2,0.00,3,100,100,1,100,0.00,0.28,13.4,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1749981600,15.1,85,12.6,15.1,0.00,6.0,10.2,59,53,15.8,0.00,3,100,100,35,100,0.03,0.26,13.4,1,0.00,NaN,2.0,0.0,2.0,0.0,2.0,48.6,4.8,0.0,4.8,0.0,2.2,117.7
1749985200,15.3,84,12.6,15.1,0.00,7.0,10.9,57,55,16.9,0.00,3,100,100,0,100,0.04,0.28,13.5,1,0.00,NaN,39.0,0.0,39.0,0.0,39.0,236.6,58.8,0.0,58.8,0.0,58.8,356.6
1749988800,15.5,83,12.5,15.1,0.00,8.0,12.5,65,63,19.1,0.00,3,100,100,0,100,0.06,0.31,13.5,1,0.00,NaN,53.0,3.0,50.0,8.3,53.0,476.3,66.2,3.7,62.4,10.4,66.2,594.6
1749992400,14.7,93,13.5,14.8,1.80,7.4,11.8,54,51,17.6,1.80,61,100,97,0,100,0.05,0.13,13.9,1,0.00,NaN,64.0,0.0,64.0,0.0,64.0,707.0,73.8,0.0,73.8,0.0,73.8,815.4
1749996000,15.0,88,13.0,14.4,1.40,10.6,16.4,65,66,22.0,1.40,61,100,92,0,100,0.07,0.20,13.6,1,0.00,NaN,100.0,0.0,100.0,0.0,100.0,912.9,110.0,0.0,110.0,0.0,110.0,1004.0
1749999600,16.0,84,13.2,15.5,0.40,10.4,15.8,73,72,25.9,0.40,51,100,100,0,100,0.11,0.30,14.1,1,0.00,NaN,163.0,0.0,163.0,0.0,163.0,1080.0,173.2,0.0,173.2,0.0,173.2,1147.6
1750003200,16.6,81,13.3,16.3,0.00,9.2,13.5,78,79,23.8,0.00,3,100,100,20,86,0.13,0.36,14.3,1,0.00,NaN,187.0,5.0,182.0,5.5,187.0,1196.9,193.2,5.2,188.0,5.7,193.2,1236.4
1750006800,18.0,75,13.5,18.0,0.00,7.8,11.5,81,82,24.5,0.00,3,100,100,0,100,0.23,0.51,15.0,1,100.34,NaN,361.0,60.0,301.0,63.3,361.0,1255.6,363.5,60.4,303.1,63.8,363.5,1264.3
1750010400,18.0,76,13.7,18.2,0.10,6.6,9.6,77,77,22.0,0.10,51,100,100,0,37,0.16,0.50,15.1,1,0.00,NaN,223.0,8.0,215.0,8.5,223.0,1252.1,219.0,7.9,211.1,8.3,219.0,1229.5
1750014000,18.5,75,14.0,18.8,0.00,6.6,9.3,75,74,19.1,0.00,3,100,100,0,8,0.19,0.53,15.5,1,0.00,NaN,284.0,24.0,260.0,26.8,284.0,1186.7,271.5,22.9,248.5,25.6,271.5,1134.3
1750017600,18.8,74,14.2,19.2,0.00,6.7,9.4,77,76,19.4,0.00,3,100,100,14,94,0.17,0.56,15.7,1,0.00,NaN,254.0,26.0,228.0,32.4,254.0,1063.8,235.2,24.1,211.1,30.0,235.2,985.2
1750021200,19.1,74,14.3,19.5,0.00,6.7,9.5,89,87,18.7,0.00,3,100,100,100,100,0.15,0.58,15.9,1,0.00,NaN,202.0,15.0,187.0,22.3,202.0,891.9,179.5,13.3,166.1,19.8,179.5,792.3
1750024800,19.2,74,14.5,19.7,0.00,6.8,9.7,91,90,18.0,0.00,3,100,100,100,100,0.13,0.57,16.0,1,0.00,NaN,172.0,16.0,156.0,31.1,172.0,682.6,143.4,13.3,130.0,25.9,143.4,568.9
1750028400,18.6,77,14.6,19.3,0.00,5.9,9.5,104,104,18.7,0.00,3,100,100,94,100,0.06,0.49,15.9,1,0.00,NaN,59.0,1.0,58.0,2.9,59.0,450.2,43.3,0.7,42.5,2.2,43.3,330.1
1750032000,18.2,81,14.9,19.2,0.00,4.5,8.7,122,130,14.4,0.00,3,100,100,73,100,0.04,0.40,15.9,1,0.00,NaN,27.0,0.0,27.0,0.0,27.0,210.5,11.8,0.0,11.8,0.0,11.7,92.3
1750035600,16.9,84,14.2,17.6,1.00,4.4,7.4,64,63,11.9,1.00,55,100,100,71,100,0.03,0.31,15.0,0,0.00,NaN,1.0,0.0,1.0,0.0,1.0,36.1,0.0,0.0,0.0,0.0,0.0,0.0
1750039200,16.5,92,15.2,17.8,0.70,3.3,7.4,84,84,9.4,0.70,53,100,23,100,100,0.00,0.15,15.6,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750042800,16.5,91,15.0,17.7,0.10,3.1,6.0,95,83,7.2,0.10,51,100,100,94,100,0.00,0.17,15.4,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750046400,16.3,93,15.2,17.5,0.00,3.9,6.8,88,77,8.6,0.00,3,100,100,100,100,0.00,0.13,15.5,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750050000,16.2,93,15.0,17.4,0.00,3.6,6.0,74,57,7.9,0.00,3,100,100,100,100,0.00,0.14,15.4,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750053600,16.2,93,15.1,17.1,0.00,5.1,9.7,62,51,11.2,0.00,3,100,100,98,60,0.00,0.12,15.4,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750057200,16.0,89,14.3,16.5,0.00,6.6,13.3,55,47,14.0,0.00,3,100,0,99,54,0.00,0.19,14.8,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750060800,15.9,86,13.5,16.2,0.00,6.1,12.7,61,50,14.0,0.00,3,100,8,99,67,0.00,0.26,14.3,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750064400,15.9,84,13.2,16.0,0.00,6.3,13.1,60,51,13.3,0.00,3,100,16,100,100,0.00,0.29,14.1,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750068000,15.7,86,13.3,15.7,0.00,7.2,15.0,63,55,14.8,0.00,3,100,22,100,99,0.02,0.26,14.0,1,0.00,NaN,7.0,0.0,7.0,0.0,7.0,48.5,17.0,0.0,17.0,0.0,7.7,117.5
1750071600,16.1,87,14.0,16.1,0.00,9.2,15.2,60,57,20.5,0.00,3,100,35,100,38,0.05,0.24,14.6,1,387.85,NaN,73.0,13.0,60.0,72.9,73.0,236.3,110.1,19.6,90.5,110.0,110.1,356.3
1750075200,17.2,81,13.9,16.9,0.00,10.7,16.5,68,67,25.9,0.00,3,100,100,99,100,0.12,0.37,15.0,1,3600.00,NaN,211.0,71.0,140.0,197.7,211.0,475.9,263.4,88.6,174.8,246.8,263.4,594.1
1750078800,17.3,83,14.3,17.2,0.10,10.8,16.7,60,60,27.0,0.10,51,100,100,99,57,0.13,0.35,15.3,1,3208.14,NaN,202.0,89.0,113.0,166.9,202.0,706.6,233.0,102.6,130.3,192.5,233.0,814.9
1750082400,17.8,81,14.5,17.4,0.00,12.9,19.6,73,74,31.3,0.00,3,100,100,100,39,0.13,0.39,15.5,1,0.00,NaN,199.0,9.0,190.0,13.1,199.0,912.5,218.9,9.9,209.0,14.4,218.9,1003.6
1750086000,17.9,82,14.8,17.7,0.00,12.0,18.2,74,73,30.6,0.00,3,100,100,100,32,0.12,0.36,15.8,1,0.00,NaN,164.0,5.0,159.0,6.1,164.0,1079.6,174.3,5.3,169.0,6.5,174.3,1147.3
1750089600,18.1,83,15.2,18.2,0.00,11.4,16.9,76,75,28.8,0.00,3,100,100,100,66,0.12,0.35,16.1,1,0.00,NaN,159.0,3.0,156.0,3.3,159.0,1196.6,164.3,3.1,161.2,3.4,164.3,1236.2
1750093200,18.6,82,15.5,18.8,0.10,11.2,16.5,79,79,27.0,0.10,51,100,100,100,97,0.14,0.39,16.4,1,0.00,NaN,195.0,17.0,178.0,17.9,195.0,1255.5,196.4,17.1,179.3,18.1,196.4,1264.3
1750096800,19.2,80,15.8,19.6,0.10,10.8,16.4,89,89,27.0,0.10,51,100,100,100,73,0.13,0.44,16.8,1,0.00,NaN,163.0,0.0,163.0,0.0,163.0,1252.2,160.1,0.0,160.1,0.0,160.1,1229.7
1750100400,19.7,78,15.8,20.2,0.20,10.6,16.2,100,99,25.9,0.20,51,100,100,100,31,0.14,0.51,17.0,1,0.00,NaN,175.0,5.0,170.0,5.6,175.0,1187.0,167.3,4.8,162.5,5.3,167.3,1134.7
1750104000,20.0,78,16.0,20.4,0.10,10.9,16.7,101,99,25.6,0.10,51,100,100,100,21,0.15,0.51,17.3,1,0.00,NaN,192.0,5.0,187.0,6.2,192.0,1064.4,177.8,4.6,173.2,5.8,177.8,985.8
1750107600,19.8,78,16.0,20.3,0.10,10.5,15.7,106,106,27.7,0.10,51,100,100,71,37,0.12,0.50,17.2,1,0.00,NaN,140.0,3.0,137.0,4.5,140.0,892.7,124.4,2.7,121.7,4.0,124.4,793.2
1750111200,19.6,80,16.1,20.3,0.00,9.6,14.6,114,113,26.3,0.00,3,100,100,64,0,0.09,0.46,17.2,1,0.00,NaN,98.0,5.0,93.0,9.7,98.0,683.5,81.7,4.2,77.5,8.1,81.7,570.0
1750114800,19.4,82,16.2,20.4,0.00,7.5,11.6,120,120,24.1,0.00,3,100,100,92,15,0.07,0.40,17.2,1,0.00,NaN,69.0,0.0,69.0,0.0,69.0,451.3,50.7,0.0,50.7,0.0,50.7,331.3
1750118400,18.9,85,16.3,20.2,0.00,6.0,10.2,116,115,19.1,0.00,3,100,100,100,53,0.04,0.33,17.0,1,0.00,NaN,28.0,0.0,28.0,0.0,28.0,211.7,12.4,0.0,12.4,0.0,12.3,93.5
1750122000,18.1,92,16.8,19.9,1.20,4.1,10.6,90,90,14.4,1.20,55,100,100,100,90,0.02,0.17,17.1,0,0.00,NaN,1.0,0.0,1.0,0.0,1.0,36.7,0.0,0.0,0.0,0.0,0.0,0.0
1750125600,17.9,93,16.8,19.8,0.80,3.4,8.6,78,72,7.9,0.80,53,100,100,100,90,0.00,0.14,17.1,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750129200,17.7,93,16.6,19.1,0.40,6.1,11.5,86,85,11.5,0.40,51,100,100,100,63,0.00,0.14,16.9,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750132800,17.3,95,16.5,18.5,3.70,7.2,13.3,93,86,15.1,3.70,63,100,100,100,83,0.00,0.10,16.7,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750136400,17.1,95,16.3,18.4,4.30,6.2,10.9,84,68,14.8,4.30,63,100,100,100,100,0.00,0.09,16.5,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750140000,17.0,97,16.4,18.8,2.70,2.8,6.5,98,79,12.2,2.70,63,100,100,100,62,0.00,0.07,16.6,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750143600,17.0,94,16.1,18.8,0.10,2.1,3.4,93,75,5.0,0.10,51,100,100,100,20,0.00,0.11,16.3,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750147200,16.9,95,16.2,18.6,0.00,3.3,5.9,113,103,7.2,0.00,3,100,100,100,40,0.00,0.09,16.4,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750150800,16.9,97,16.3,18.5,0.20,4.2,6.9,95,72,8.3,0.20,51,100,100,99,99,0.00,0.07,16.5,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750154400,16.8,98,16.5,18.3,0.50,5.2,9.7,80,65,10.8,0.50,53,100,100,92,99,0.01,0.04,16.6,1,0.00,NaN,3.0,0.0,3.0,0.0,3.0,48.3,7.3,0.0,7.3,0.0,3.3,117.1
1750158000,17.1,96,16.5,18.4,0.30,6.9,11.0,93,81,15.8,0.30,51,100,100,89,100,0.03,0.08,16.6,1,0.00,NaN,36.0,2.0,34.0,11.2,36.0,235.8,54.3,3.0,51.3,17.0,54.3,355.8
1750161600,17.4,96,16.8,19.0,0.50,5.2,9.4,92,84,15.5,0.50,53,100,100,85,100,0.04,0.08,16.9,1,0.00,NaN,53.0,0.0,53.0,0.0,53.0,475.4,66.2,0.0,66.2,0.0,66.2,593.6
1750165200,17.8,91,16.4,19.0,0.00,6.9,9.6,104,99,19.4,0.00,3,100,100,89,100,0.07,0.18,16.8,1,0.00,NaN,101.0,1.0,100.0,1.9,101.0,706.0,116.5,1.2,115.3,2.2,116.5,814.4
1750168800,18.1,92,16.7,19.5,0.10,6.5,9.2,116,113,17.3,0.10,51,100,100,92,80,0.08,0.18,17.1,1,0.00,NaN,108.0,0.0,108.0,0.0,108.0,912.0,118.8,0.0,118.8,0.0,118.8,1003.1
1750172400,18.9,89,17.0,20.3,0.00,7.6,11.0,128,128,18.4,0.00,3,100,100,26,57,0.10,0.25,17.6,1,0.00,NaN,144.0,2.0,142.0,2.5,144.0,1079.2,153.0,2.1,150.9,2.6,153.0,1146.9
1750176000,19.9,86,17.5,21.4,0.40,8.3,11.8,136,134,20.9,0.40,51,100,100,100,61,0.16,0.32,18.2,1,0.00,NaN,235.0,13.0,222.0,14.4,235.0,1196.3,242.8,13.4,229.4,14.9,242.8,1236.0
1750179600,20.8,83,17.9,22.4,0.20,9.2,13.4,141,140,23.4,0.20,51,100,100,97,74,0.21,0.41,18.8,1,68.33,NaN,330.0,59.0,271.0,62.3,330.0,1255.3,332.4,59.4,272.9,62.7,332.4,1264.3
1750183200,21.2,83,18.2,22.7,0.10,10.4,15.6,149,148,26.6,0.10,51,100,100,100,59,0.21,0.43,19.1,1,0.00,NaN,324.0,21.0,303.0,22.2,324.0,1252.3,318.2,20.6,297.6,21.8,318.2,1229.9
1750186800,21.1,84,18.3,22.7,0.00,9.8,14.8,154,152,26.6,0.00,3,100,100,81,53,0.18,0.39,19.1,1,0.00,NaN,262.0,15.0,247.0,16.7,262.0,1187.3,250.5,14.3,236.1,16.0,250.5,1135.1
1750190400,20.9,85,18.3,22.6,0.00,8.9,13.6,146,142,24.8,0.00,3,100,100,99,41,0.14,0.36,19.0,1,0.00,NaN,206.0,17.0,189.0,21.2,206.0,1064.9,190.8,15.7,175.1,19.6,190.8,986.5
1750194000,20.6,86,18.3,22.5,0.00,8.1,12.8,138,135,22.7,0.00,3,100,100,100,4,0.11,0.33,18.9,1,0.00,NaN,147.0,1.0,146.0,1.5,147.0,893.4,130.6,0.9,129.8,1.3,130.6,794.0
1750197600,20.7,87,18.4,22.6,0.00,8.2,12.3,148,144,21.6,0.00,3,100,100,100,21,0.13,0.32,19.0,1,0.00,NaN,197.0,28.0,169.0,54.2,197.0,684.5,164.3,23.4,141.0,45.2,164.3,570.9
1750201200,20.1,89,18.3,22.1,0.00,7.0,10.9,146,140,21.2,0.00,3,100,100,100,2,0.07,0.26,18.8,1,0.00,NaN,94.0,4.0,90.0,11.7,94.0,452.3,69.1,2.9,66.1,8.6,69.1,332.4
1750204800,19.6,91,18.1,21.7,0.00,5.9,9.3,143,137,17.3,0.00,3,100,100,100,19,0.03,0.20,18.5,1,0.00,NaN,37.0,0.0,37.0,0.0,37.0,212.8,16.5,0.0,16.5,0.0,16.4,94.6
1750208400,19.3,93,18.1,21.4,0.00,5.6,11.4,142,138,14.8,0.00,3,100,98,100,79,0.02,0.16,18.4,0,0.00,NaN,3.0,0.0,3.0,0.0,3.0,37.3,0.0,0.0,0.0,0.0,0.0,0.0
1750212000,18.9,95,18.0,20.9,0.00,5.9,11.8,144,137,13.3,0.00,3,100,100,100,13,0.00,0.12,18.2,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750215600,18.6,95,17.8,20.5,0.00,6.5,12.5,157,157,14.8,0.00,3,100,100,100,86,0.00,0.11,18.0,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750219200,18.4,96,17.7,20.2,0.10,6.7,14.3,157,153,15.5,0.10,51,100,100,100,82,0.00,0.09,17.9,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750222800,18.1,97,17.6,20.1,0.10,5.2,15.3,161,149,15.1,0.10,51,100,100,100,95,0.00,0.06,17.7,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750226400,18.0,98,17.7,20.1,0.00,4.8,14.8,171,153,12.2,0.00,3,100,100,100,79,0.00,0.05,17.8,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750230000,18.1,98,17.7,20.3,0.00,4.0,12.3,175,144,10.8,0.00,3,100,100,98,69,0.00,0.05,17.8,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750233600,18.2,98,17.9,20.5,0.10,4.3,11.7,177,163,11.2,0.10,51,100,100,99,30,0.00,0.04,18.0,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750237200,18.3,98,18.1,20.5,4.20,5.3,11.3,188,170,14.8,4.20,63,100,100,98,41,0.00,0.03,18.1,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750240800,18.5,98,18.2,20.4,0.10,7.6,13.1,173,153,15.1,0.10,51,100,100,99,3,0.01,0.04,18.2,1,0.00,NaN,3.0,0.0,3.0,0.0,3.0,48.1,7.3,0.0,7.3,0.0,3.3,116.7
1750244400,18.8,98,18.4,20.7,0.00,7.6,12.8,182,165,15.5,0.00,3,100,100,99,0,0.02,0.05,18.5,1,0.00,NaN,20.0,0.0,20.0,0.0,20.0,235.3,30.2,0.0,30.2,0.0,30.2,355.2
1750248000,19.5,96,18.9,21.8,0.00,7.0,11.2,190,181,17.3,0.00,3,100,100,86,0,0.05,0.08,19.0,1,0.00,NaN,67.0,2.0,65.0,5.6,67.0,474.8,83.7,2.5,81.2,7.0,83.7,592.9
1750251600,20.3,94,19.3,22.8,0.10,6.5,8.3,196,193,16.6,0.10,51,100,100,67,24,0.09,0.14,19.5,1,0.00,NaN,137.0,0.0,137.0,0.0,137.0,705.4,158.0,0.0,158.0,0.0,158.0,813.7
1750255200,21.5,91,19.9,24.4,0.00,6.5,9.0,203,199,18.4,0.00,3,100,100,100,97,0.17,0.24,20.4,1,0.00,NaN,262.0,26.0,236.0,37.8,262.0,911.4,288.2,28.6,259.6,41.6,288.2,1002.5
1750258800,22.1,89,20.2,25.1,0.30,6.8,9.8,211,207,17.6,0.30,51,100,100,100,100,0.13,0.28,20.7,1,0.00,NaN,177.0,5.0,172.0,6.1,177.0,1078.7,188.1,5.3,182.8,6.5,188.1,1146.4
1750262400,23.4,84,20.5,26.5,1.00,6.8,9.9,181,182,22.7,1.00,55,100,100,90,9,0.24,0.46,21.3,1,0.00,NaN,354.0,38.0,316.0,42.1,354.0,1195.9,365.8,39.3,326.5,43.5,365.8,1235.7
1750266000,25.5,77,21.3,29.6,0.10,7.5,10.7,197,197,22.3,0.10,51,100,100,91,82,0.44,0.74,22.5,1,3600.00,NaN,652.0,270.0,382.0,285.0,652.0,1255.2,656.7,271.9,384.8,287.0,656.7,1264.2
1750269600,26.5,72,21.1,30.1,0.00,5.6,8.5,208,211,22.0,0.00,3,100,100,87,9,0.31,0.96,22.6,1,389.88,NaN,420.0,69.0,351.0,73.0,420.0,1252.3,412.5,67.8,344.8,71.7,412.5,1230.1
1750273200,28.2,66,21.2,32.0,0.00,5.5,8.1,209,207,17.6,0.00,3,89,51,70,28,0.42,1.30,23.3,1,3600.00,NaN,564.0,202.0,362.0,225.3,564.0,1187.6,539.3,193.1,346.1,215.5,539.3,1135.5
1750276800,27.6,72,22.2,31.0,0.00,11.6,16.4,188,187,29.2,0.00,3,99,37,97,65,0.40,1.02,23.7,1,3600.00,NaN,555.0,313.0,242.0,389.2,555.0,1065.4,514.2,290.0,224.2,360.6,514.2,987.1
1750280400,24.2,86,21.7,27.0,0.00,13.5,20.8,170,167,34.2,0.00,3,100,38,100,77,0.20,0.42,22.4,1,2467.41,NaN,297.0,96.0,201.0,142.2,297.0,894.1,264.0,85.3,178.7,126.5,264.0,794.8
1750284000,23.1,92,21.6,26.8,1.10,6.5,11.0,174,161,31.7,1.10,55,100,6,100,78,0.08,0.24,22.0,1,0.00,NaN,101.0,0.0,101.0,0.0,101.0,685.3,84.3,0.0,84.3,0.0,84.3,571.9
